Year,Month,Day,MaxTemp
47086,1983,12,1,18.2
47087,1983,12,2,18.8
47088,1983,12,3,17.8
47089,1983,12,4,18.9
47090,1983,12,5,24
47091,1983,12,6,20.9
47092,1983,12,7,16.8
47093,1983,12,8,18.5
47094,1983,12,9,20.6
47095,1983,12,10,24.9
47096,1983,12,11,28.1
47097,1983,12,12,25.7
47098,1983,12,13,19.2
47099,1983,12,14,32.7
47100,1983,12,15,21.3
47101,1983,12,16,20.4
47102,1983,12,17,20.5
47103,1983,12,18,22.8
47104,1983,12,19,35.3
47105,1983,12,20,38.7
47106,1983,12,21,21.4
47107,1983,12,22,23.3
47108,1983,12,23,22
47109,1983,12,24,31.7
47110,1983,12,25,23.4
47111,1983,12,26,19.1
47112,1983,12,27,19.5
47113,1983,12,28,30
47114,1983,12,29,32.4
47115,1983,12,30,33.6
47116,1983,12,31,30
47117,1984,1,1,27.7
47118,1984,1,2,28.1
47119,1984,1,3,23.7
47120,1984,1,4,20.6
47121,1984,1,5,32.3
47122,1984,1,6,31.2
47123,1984,1,7,21.5
47124,1984,1,8,23
47125,1984,1,9,21.9
47126,1984,1,10,23
47127,1984,1,11,21.6
47128,1984,1,12,27.2
47129,1984,1,13,29.2
47130,1984,1,14,32
47131,1984,1,15,22.5
47132,1984,1,16,23.9
47133,1984,1,17,19.7
47134,1984,1,18,19.5
47135,1984,1,19,22
47136,1984,1,20,22.1
47137,1984,1,21,19.7
47138,1984,1,22,19.4
47139,1984,1,23,30.5
47140,1984,1,24,28.5
47141,1984,1,25,20.2
47142,1984,1,26,19
47143,1984,1,27,20.2
47144,1984,1,28,22.6
47145,1984,1,29,28.4
47146,1984,1,30,18.6
47147,1984,1,31,20.3
47148,1984,2,1,19
47149,1984,2,2,26.2
47150,1984,2,3,30
47151,1984,2,4,24.2
47152,1984,2,5,23.4
47153,1984,2,6,34.7
47154,1984,2,7,20.4
47155,1984,2,8,20.7
47156,1984,2,9,20
47157,1984,2,10,19.5
47158,1984,2,11,31.6
47159,1984,2,12,33.7
47160,1984,2,13,23.5
47161,1984,2,14,24.6
47162,1984,2,15,33.9
47163,1984,2,16,22.4
47164,1984,2,17,24.3
47165,1984,2,18,29.5
47166,1984,2,19,31.7
47167,1984,2,20,32.9
47168,1984,2,21,20.5
47169,1984,2,22,28.5
47170,1984,2,23,27.3
47171,1984,2,24,19.5
47172,1984,2,25,21.4
47173,1984,2,26,33.2
47174,1984,2,27,35
47175,1984,2,28,18.1
47176,1984,2,29,19.5
47177,1984,3,1,17.2
47178,1984,3,2,18.1
47179,1984,3,3,19.5
47180,1984,3,4,21.5
47181,1984,3,5,29.2
47182,1984,3,6,33.8
47183,1984,3,7,20.8
47184,1984,3,8,17.5
47185,1984,3,9,21
47186,1984,3,10,27.4
47187,1984,3,11,21.2
47188,1984,3,12,27.1
47189,1984,3,13,22.8
47190,1984,3,14,18.7
47191,1984,3,15,19
47192,1984,3,16,19.7
47193,1984,3,17,28.7
47194,1984,3,18,25.5
47195,1984,3,19,18.4
47196,1984,3,20,18.5
47197,1984,3,21,23.6
47198,1984,3,22,26.9
47199,1984,3,23,28
47200,1984,3,24,24.7
47201,1984,3,25,21.5
47202,1984,3,26,17.5
47203,1984,3,27,16.1
47204,1984,3,28,18.7
47205,1984,3,29,24.5
47206,1984,3,30,27.6
47207,1984,3,31,17.4
47208,1984,4,1,18.2
47209,1984,4,2,19.7
47210,1984,4,3,18.5
47211,1984,4,4,17.7
47212,1984,4,5,20.7
47213,1984,4,6,21.2
47214,1984,4,7,17.2
47215,1984,4,8,21.5
47216,1984,4,9,22
47217,1984,4,10,23.2
47218,1984,4,11,25.4
47219,1984,4,12,24.6
47220,1984,4,13,24.8
47221,1984,4,14,25
47222,1984,4,15,25
47223,1984,4,16,18.2
47224,1984,4,17,21.5
47225,1984,4,18,16.2
47226,1984,4,19,17.3
47227,1984,4,20,15.5
47228,1984,4,21,16.4
47229,1984,4,22,19.6
47230,1984,4,23,18.5
47231,1984,4,24,16.5
47232,1984,4,25,16
47233,1984,4,26,17.7
47234,1984,4,27,19.2
47235,1984,4,28,16.8
47236,1984,4,29,16.5
47237,1984,4,30,22.5
47238,1984,5,1,22.7
47239,1984,5,2,23.5
47240,1984,5,3,19
47241,1984,5,4,15.5
47242,1984,5,5,13.5
47243,1984,5,6,14
47244,1984,5,7,14.7
47245,1984,5,8,15.6
47246,1984,5,9,17
47247,1984,5,10,18
47248,1984,5,11,19.6
47249,1984,5,12,17.1
47250,1984,5,13,16.7
47251,1984,5,14,16.9
47252,1984,5,15,18.2
47253,1984,5,16,19.4
47254,1984,5,17,22
47255,1984,5,18,21.7
47256,1984,5,19,22
47257,1984,5,20,22.2
47258,1984,5,21,20
47259,1984,5,22,16.5
47260,1984,5,23,15.6
47261,1984,5,24,15
47262,1984,5,25,16.6
47263,1984,5,26,18.7
47264,1984,5,27,18.7
47265,1984,5,28,18.1
47266,1984,5,29,15.6
47267,1984,5,30,20.1
47268,1984,5,31,20.3
47269,1984,6,1,15.2
47270,1984,6,2,17.1
47271,1984,6,3,16.3
47272,1984,6,4,18.3
47273,1984,6,5,18.3
47274,1984,6,6,19
47275,1984,6,7,20
47276,1984,6,8,15.7
47277,1984,6,9,14.9
47278,1984,6,10,13.1
47279,1984,6,11,13.6
47280,1984,6,12,13.8
47281,1984,6,13,15
47282,1984,6,14,16.9
47283,1984,6,15,18.3
47284,1984,6,16,16.4
47285,1984,6,17,14
47286,1984,6,18,12.5
47287,1984,6,19,12.8
47288,1984,6,20,12.2
47289,1984,6,21,14.2
47290,1984,6,22,14.2
47291,1984,6,23,15.5
47292,1984,6,24,15.1
47293,1984,6,25,14.4
47294,1984,6,26,12.9
47295,1984,6,27,10.8
47296,1984,6,28,11.7
47297,1984,6,29,13.3
47298,1984,6,30,12.4
47299,1984,7,1,13.4
47300,1984,7,2,10.6
47301,1984,7,3,7
47302,1984,7,4,12.6
47303,1984,7,5,13.2
47304,1984,7,6,12.1
47305,1984,7,7,10.3
47306,1984,7,8,15.7
47307,1984,7,9,11.7
47308,1984,7,10,15.1
47309,1984,7,11,15.8
47310,1984,7,12,15
47311,1984,7,13,11.6
47312,1984,7,14,11.4
47313,1984,7,15,10
47314,1984,7,16,14.7
47315,1984,7,17,13.6
47316,1984,7,18,13.2
47317,1984,7,19,11
47318,1984,7,20,13
47319,1984,7,21,12
47320,1984,7,22,10.6
47321,1984,7,23,13.3
47322,1984,7,24,14.5
47323,1984,7,25,13.5
47324,1984,7,26,15.9
47325,1984,7,27,12.8
47326,1984,7,28,11.7
47327,1984,7,29,13
47328,1984,7,30,14
47329,1984,7,31,16
47330,1984,8,1,17
47331,1984,8,2,16.3
47332,1984,8,3,17.6
47333,1984,8,4,19.5
47334,1984,8,5,14
47335,1984,8,6,17.5
47336,1984,8,7,19.2
47337,1984,8,8,18.5
47338,1984,8,9,15.1
47339,1984,8,10,15.4
47340,1984,8,11,13.3
47341,1984,8,12,13.1
47342,1984,8,13,12.8
47343,1984,8,14,12
47344,1984,8,15,13.3
47345,1984,8,16,12.9
47346,1984,8,17,15.4
47347,1984,8,18,13.4
47348,1984,8,19,15.1
47349,1984,8,20,14.7
47350,1984,8,21,14.9
47351,1984,8,22,16.8
47352,1984,8,23,15.8
47353,1984,8,24,17
47354,1984,8,25,14.1
47355,1984,8,26,16.5
47356,1984,8,27,12.4
47357,1984,8,28,12.7
47358,1984,8,29,14.6
47359,1984,8,30,17.6
47360,1984,8,31,19.6
47361,1984,9,1,17.3
47362,1984,9,2,17.9
47363,1984,9,3,17.8
47364,1984,9,4,13
47365,1984,9,5,13.2
47366,1984,9,6,17.1
47367,1984,9,7,19.6
47368,1984,9,8,16.3
47369,1984,9,9,16.9
47370,1984,9,10,22.2
47371,1984,9,11,12
47372,1984,9,12,14.2
47373,1984,9,13,16.8
47374,1984,9,14,16.9
47375,1984,9,15,22
47376,1984,9,16,16.4
47377,1984,9,17,14.2
47378,1984,9,18,11.8
47379,1984,9,19,15.2
47380,1984,9,20,12.6
47381,1984,9,21,13.2
47382,1984,9,22,14.4
47383,1984,9,23,15
47384,1984,9,24,16.5
47385,1984,9,25,13.3
47386,1984,9,26,14.5
47387,1984,9,27,16.7
47388,1984,9,28,13.8
47389,1984,9,29,12.4
47390,1984,9,30,13.7
47391,1984,10,1,19.9
47392,1984,10,2,24
47393,1984,10,3,18.7
47394,1984,10,4,18.9
47395,1984,10,5,20.2
47396,1984,10,6,19.9
47397,1984,10,7,24
47398,1984,10,8,27.3
47399,1984,10,9,24.2
47400,1984,10,10,18
47401,1984,10,11,21.3
47402,1984,10,12,26.6
47403,1984,10,13,18.5
47404,1984,10,14,18.2
47405,1984,10,15,21
47406,1984,10,16,12
47407,1984,10,17,12.2
47408,1984,10,18,14.1
47409,1984,10,19,16.5
47410,1984,10,20,15.5
47411,1984,10,21,15
47412,1984,10,22,20.8
47413,1984,10,23,27.3
47414,1984,10,24,28.4
47415,1984,10,25,18.9
47416,1984,10,26,18.2
47417,1984,10,27,25.5
47418,1984,10,28,15.9
47419,1984,10,29,15.5
47420,1984,10,30,21.4
47421,1984,10,31,23.2
47422,1984,11,1,26.8
47423,1984,11,2,23.9
47424,1984,11,3,19.1
47425,1984,11,4,15.2
47426,1984,11,5,14.9
47427,1984,11,6,21.3
47428,1984,11,7,25.4
47429,1984,11,8,28.7
47430,1984,11,9,32.3
47431,1984,11,10,25.7
47432,1984,11,11,19
47433,1984,11,12,19.4
47434,1984,11,13,15
47435,1984,11,14,16.5
47436,1984,11,15,16.3
47437,1984,11,16,28.9
47438,1984,11,17,27.4
47439,1984,11,18,32.9
47440,1984,11,19,27
47441,1984,11,20,23.7
47442,1984,11,21,22.8
47443,1984,11,22,16.5
47444,1984,11,23,14
47445,1984,11,24,18
47446,1984,11,25,28.2
47447,1984,11,26,32.8
47448,1984,11,27,28
47449,1984,11,28,22.2
47450,1984,11,29,21.8
47451,1984,11,30,18.7
47452,1984,12,1,25.5
47453,1984,12,2,27.6
47454,1984,12,3,16.5
47455,1984,12,4,15.9
47456,1984,12,5,16.8
47457,1984,12,6,17.9
47458,1984,12,7,23.1
47459,1984,12,8,22.8
47460,1984,12,9,24.2
47461,1984,12,10,27.7
47462,1984,12,11,21.3
47463,1984,12,12,23.5
47464,1984,12,13,17.9
47465,1984,12,14,24.2
47466,1984,12,15,20
47467,1984,12,16,23.7
47468,1984,12,17,27
47469,1984,12,18,24.6
47470,1984,12,19,25
47471,1984,12,20,20
47472,1984,12,21,22.7
47473,1984,12,22,22.6
47474,1984,12,23,29.2
47475,1984,12,24,27.8
47476,1984,12,25,26.5
47477,1984,12,26,18.9
47478,1984,12,27,23.2
47479,1984,12,28,24.2
47480,1984,12,29,28.1
47481,1984,12,30,30.3
47482,1984,12,31,25.6
47483,1985,1,1,20.7
47484,1985,1,2,19.6
47485,1985,1,3,21.7
47486,1985,1,4,28
47487,1985,1,5,21.3
47488,1985,1,6,21.4
47489,1985,1,7,21.4
47490,1985,1,8,22.6
47491,1985,1,9,21.7
47492,1985,1,10,21.8
47493,1985,1,11,19.8
47494,1985,1,12,30.4
47495,1985,1,13,36
47496,1985,1,14,42.2
47497,1985,1,15,21.1
47498,1985,1,16,20
47499,1985,1,17,18.4
47500,1985,1,18,19.1
47501,1985,1,19,19.3
47502,1985,1,20,18.8
47503,1985,1,21,22.8
47504,1985,1,22,20
47505,1985,1,23,21.9
47506,1985,1,24,20.1
47507,1985,1,25,23.2
47508,1985,1,26,34.5
47509,1985,1,27,22.1
47510,1985,1,28,21.6
47511,1985,1,29,30
47512,1985,1,30,34
47513,1985,1,31,22.2
47514,1985,2,1,19.6
47515,1985,2,2,25.4
47516,1985,2,3,37.1
47517,1985,2,4,30.2
47518,1985,2,5,29.1
47519,1985,2,6,21.1
47520,1985,2,7,19.1
47521,1985,2,8,22.2
47522,1985,2,9,24.4
47523,1985,2,10,20.3
47524,1985,2,11,28
47525,1985,2,12,32.2
47526,1985,2,13,23.4
47527,1985,2,14,21.4
47528,1985,2,15,33.5
47529,1985,2,16,18.6
47530,1985,2,17,19.2
47531,1985,2,18,21.1
47532,1985,2,19,29.5
47533,1985,2,20,25.7
47534,1985,2,21,32.4
47535,1985,2,22,28.5
47536,1985,2,23,20.6
47537,1985,2,24,25.2
47538,1985,2,25,20.8
47539,1985,2,26,17.5
47540,1985,2,27,20.1
47541,1985,2,28,22.4
47542,1985,3,1,24
47543,1985,3,2,21
47544,1985,3,3,26.8
47545,1985,3,4,17.7
47546,1985,3,5,19.2
47547,1985,3,6,19.1
47548,1985,3,7,26.4
47549,1985,3,8,29.7
47550,1985,3,9,30.2
47551,1985,3,10,33
47552,1985,3,11,33.3
47553,1985,3,12,33
47554,1985,3,13,36.1
47555,1985,3,14,34
47556,1985,3,15,34.7
47557,1985,3,16,20.4
47558,1985,3,17,19.4
47559,1985,3,18,21.3
47560,1985,3,19,26.8
47561,1985,3,20,28.5
47562,1985,3,21,25.6
47563,1985,3,22,28.6
47564,1985,3,23,32.5
47565,1985,3,24,18.7
47566,1985,3,25,23.2
47567,1985,3,26,23.7
47568,1985,3,27,27.2
47569,1985,3,28,23.5
47570,1985,3,29,19
47571,1985,3,30,22.6
47572,1985,3,31,30.1
47573,1985,4,1,23.3
47574,1985,4,2,19.7
47575,1985,4,3,22.3
47576,1985,4,4,21.6
47577,1985,4,5,23.5
47578,1985,4,6,22.6
47579,1985,4,7,24
47580,1985,4,8,22.9
47581,1985,4,9,22.4
47582,1985,4,10,28.8
47583,1985,4,11,30
47584,1985,4,12,32.4
47585,1985,4,13,33.8
47586,1985,4,14,26.8
47587,1985,4,15,18.6
47588,1985,4,16,17
47589,1985,4,17,15.3
47590,1985,4,18,15.3
47591,1985,4,19,16.8
47592,1985,4,20,16
47593,1985,4,21,16.6
47594,1985,4,22,17.2
47595,1985,4,23,21.5
47596,1985,4,24,19.7
47597,1985,4,25,19.8
47598,1985,4,26,21.2
47599,1985,4,27,23.7
47600,1985,4,28,23.9
47601,1985,4,29,25.6
47602,1985,4,30,24.7
47603,1985,5,1,20.2
47604,1985,5,2,23.5
47605,1985,5,3,22.2
47606,1985,5,4,24.5
47607,1985,5,5,25.5
47608,1985,5,6,18.8
47609,1985,5,7,18
47610,1985,5,8,14.9
47611,1985,5,9,18.3
47612,1985,5,10,19.2
47613,1985,5,11,18.9
47614,1985,5,12,19.2
47615,1985,5,13,21.5
47616,1985,5,14,18
47617,1985,5,15,13.1
47618,1985,5,16,14.9
47619,1985,5,17,15.2
47620,1985,5,18,13.5
47621,1985,5,19,15.2
47622,1985,5,20,14.2
47623,1985,5,21,14.6
47624,1985,5,22,16
47625,1985,5,23,15.1
47626,1985,5,24,15.6
47627,1985,5,25,17.5
47628,1985,5,26,18.8
47629,1985,5,27,20.4
47630,1985,5,28,20.3
47631,1985,5,29,19.1
47632,1985,5,30,14.9
47633,1985,5,31,14.6
47634,1985,6,1,13.7
47635,1985,6,2,13
47636,1985,6,3,13.4
47637,1985,6,4,12.7
47638,1985,6,5,14.2
47639,1985,6,6,13.7
47640,1985,6,7,12.7
47641,1985,6,8,14.1
47642,1985,6,9,12.8
47643,1985,6,10,17.1
47644,1985,6,11,14
47645,1985,6,12,14.5
47646,1985,6,13,15.7
47647,1985,6,14,14.1
47648,1985,6,15,13.7
47649,1985,6,16,13.3
47650,1985,6,17,13.4
47651,1985,6,18,11.9
47652,1985,6,19,13.6
47653,1985,6,20,13.3
47654,1985,6,21,12.2
47655,1985,6,22,10.8
47656,1985,6,23,13
47657,1985,6,24,14.1
47658,1985,6,25,14.4
47659,1985,6,26,13.3
47660,1985,6,27,15.7
47661,1985,6,28,15.6
47662,1985,6,29,19.3
47663,1985,6,30,16.3
47664,1985,7,1,19.4
47665,1985,7,2,17.7
47666,1985,7,3,16.9
47667,1985,7,4,14.4
47668,1985,7,5,14.3
47669,1985,7,6,13
47670,1985,7,7,12.3
47671,1985,7,8,12.8
47672,1985,7,9,12.7
47673,1985,7,10,10.8
47674,1985,7,11,14.6
47675,1985,7,12,13.3
47676,1985,7,13,12.7
47677,1985,7,14,12.9
47678,1985,7,15,15.7
47679,1985,7,16,11.4
47680,1985,7,17,12
47681,1985,7,18,12.2
47682,1985,7,19,11.8
47683,1985,7,20,13.1
47684,1985,7,21,15.5
47685,1985,7,22,11.3
47686,1985,7,23,12
47687,1985,7,24,12.8
47688,1985,7,25,11.6
47689,1985,7,26,12.4
47690,1985,7,27,12.6
47691,1985,7,28,17.4
47692,1985,7,29,13.4
47693,1985,7,30,11.3
47694,1985,7,31,12.1
47695,1985,8,1,12.7
47696,1985,8,2,12.5
47697,1985,8,3,13.2
47698,1985,8,4,17.1
47699,1985,8,5,15.9
47700,1985,8,6,15
47701,1985,8,7,13.2
47702,1985,8,8,12.6
47703,1985,8,9,11.8
47704,1985,8,10,12
47705,1985,8,11,14
47706,1985,8,12,13.7
47707,1985,8,13,16.1
47708,1985,8,14,19.8
47709,1985,8,15,15.7
47710,1985,8,16,13.2
47711,1985,8,17,13.6
47712,1985,8,18,13.5
47713,1985,8,19,11.7
47714,1985,8,20,11.4
47715,1985,8,21,15.4
47716,1985,8,22,17.4
47717,1985,8,23,15.3
47718,1985,8,24,16.7
47719,1985,8,25,16.5
47720,1985,8,26,15.3
47721,1985,8,27,18.8
47722,1985,8,28,15.3
47723,1985,8,29,15.6
47724,1985,8,30,18.7
47725,1985,8,31,17.4
47726,1985,9,1,12.6
47727,1985,9,2,12.9
47728,1985,9,3,13.5
47729,1985,9,4,13.6
47730,1985,9,5,13.7
47731,1985,9,6,15.1
47732,1985,9,7,14.3
47733,1985,9,8,21.3
47734,1985,9,9,21.5
47735,1985,9,10,23.2
47736,1985,9,11,15.3
47737,1985,9,12,19.1
47738,1985,9,13,15.3
47739,1985,9,14,14.8
47740,1985,9,15,15.6
47741,1985,9,16,14.6
47742,1985,9,17,14.7
47743,1985,9,18,13.7
47744,1985,9,19,13.6
47745,1985,9,20,13.5
47746,1985,9,21,14.6
47747,1985,9,22,15.6
47748,1985,9,23,20.7
47749,1985,9,24,25.1
47750,1985,9,25,19.7
47751,1985,9,26,12.5
47752,1985,9,27,14.1
47753,1985,9,28,13.3
47754,1985,9,29,14.7
47755,1985,9,30,20.5
47756,1985,10,1,21.8
47757,1985,10,2,16.2
47758,1985,10,3,25.8
47759,1985,10,4,26.6
47760,1985,10,5,19.4
47761,1985,10,6,21.1
47762,1985,10,7,20.2
47763,1985,10,8,20.9
47764,1985,10,9,18.1
47765,1985,10,10,26.3
47766,1985,10,11,19.2
47767,1985,10,12,16.1
47768,1985,10,13,17.9
47769,1985,10,14,21.1
47770,1985,10,15,25.7
47771,1985,10,16,23.7
47772,1985,10,17,19.7
47773,1985,10,18,16.8
47774,1985,10,19,14.3
47775,1985,10,20,14.2
47776,1985,10,21,20.5
47777,1985,10,22,22.2
47778,1985,10,23,15.4
47779,1985,10,24,17.2
47780,1985,10,25,18
47781,1985,10,26,20.5
47782,1985,10,27,23.8
47783,1985,10,28,24.1
47784,1985,10,29,25.8
47785,1985,10,30,19.4
47786,1985,10,31,18.3
47787,1985,11,1,22.3
47788,1985,11,2,17.4
47789,1985,11,3,20.2
47790,1985,11,4,27.5
47791,1985,11,5,23.9
47792,1985,11,6,22.8
47793,1985,11,7,22.7
47794,1985,11,8,21.5
47795,1985,11,9,21.9
47796,1985,11,10,30.3
47797,1985,11,11,17.7
47798,1985,11,12,26.8
47799,1985,11,13,28.3
47800,1985,11,14,24.2
47801,1985,11,15,18.2
47802,1985,11,16,21.8
47803,1985,11,17,17.8
47804,1985,11,18,16.1
47805,1985,11,19,18.7
47806,1985,11,20,17.1
47807,1985,11,21,15.7
47808,1985,11,22,20.8
47809,1985,11,23,26.2
47810,1985,11,24,26.2
47811,1985,11,25,21.3
47812,1985,11,26,20.5
47813,1985,11,27,20.7
47814,1985,11,28,19.9
47815,1985,11,29,19.1
47816,1985,11,30,21.7
47817,1985,12,1,25.6
47818,1985,12,2,23.4
47819,1985,12,3,26.6
47820,1985,12,4,23.5
47821,1985,12,5,25
47822,1985,12,6,25.8
47823,1985,12,7,28.1
47824,1985,12,8,27.8
47825,1985,12,9,23.2
47826,1985,12,10,21
47827,1985,12,11,21.1
47828,1985,12,12,18.3
47829,1985,12,13,19.6
47830,1985,12,14,22.2
47831,1985,12,15,30.6
47832,1985,12,16,23.1
47833,1985,12,17,18.4
47834,1985,12,18,22.4
47835,1985,12,19,30.9
47836,1985,12,20,25.2
47837,1985,12,21,21.4
47838,1985,12,22,20.4
47839,1985,12,23,18.7
47840,1985,12,24,22
47841,1985,12,25,26.6
47842,1985,12,26,20.4
47843,1985,12,27,18.5
47844,1985,12,28,22.5
47845,1985,12,29,32.7
47846,1985,12,30,27.8
47847,1985,12,31,19
47848,1986,1,1,21
47849,1986,1,2,18.5
47850,1986,1,3,22.2
47851,1986,1,4,23.3
47852,1986,1,5,19.8
47853,1986,1,6,24.7
47854,1986,1,7,32.4
47855,1986,1,8,20
47856,1986,1,9,18.2
47857,1986,1,10,20.4
47858,1986,1,11,25.5
47859,1986,1,12,24.4
47860,1986,1,13,21.5
47861,1986,1,14,32.4
47862,1986,1,15,27.2
47863,1986,1,16,19.1
47864,1986,1,17,19.7
47865,1986,1,18,21.3
47866,1986,1,19,20.3
47867,1986,1,20,21
47868,1986,1,21,22.6
47869,1986,1,22,21.5
47870,1986,1,23,24.2
47871,1986,1,24,25
47872,1986,1,25,20.6
47873,1986,1,26,19.6
47874,1986,1,27,20
47875,1986,1,28,29.5
47876,1986,1,29,35.5
47877,1986,1,30,21.1
47878,1986,1,31,23.7
47879,1986,2,1,33.7
47880,1986,2,2,21.8
47881,1986,2,3,21.2
47882,1986,2,4,23.7
47883,1986,2,5,26.4
47884,1986,2,6,21.8
47885,1986,2,7,31.1
47886,1986,2,8,38.3
47887,1986,2,9,22.7
47888,1986,2,10,21.5
47889,1986,2,11,20.8
47890,1986,2,12,30
47891,1986,2,13,34.5
47892,1986,2,14,36.5
47893,1986,2,15,28.9
47894,1986,2,16,27.2
47895,1986,2,17,25.5
47896,1986,2,18,22.3
47897,1986,2,19,21.8
47898,1986,2,20,22.4
47899,1986,2,21,19.7
47900,1986,2,22,19.4
47901,1986,2,23,18.5
47902,1986,2,24,24
47903,1986,2,25,25.8
47904,1986,2,26,25.5
47905,1986,2,27,26.6
47906,1986,2,28,34.5
47907,1986,3,1,21.1
47908,1986,3,2,20.4
47909,1986,3,3,24.9
47910,1986,3,4,21.9
47911,1986,3,5,25.5
47912,1986,3,6,38
47913,1986,3,7,36.4
47914,1986,3,8,19
47915,1986,3,9,18.4
47916,1986,3,10,17.7
47917,1986,3,11,21.3
47918,1986,3,12,25.7
47919,1986,3,13,30.5
47920,1986,3,14,32.6
47921,1986,3,15,23
47922,1986,3,16,20.5
47923,1986,3,17,21.8
47924,1986,3,18,26.4
47925,1986,3,19,25.8
47926,1986,3,20,36.7
47927,1986,3,21,27.2
47928,1986,3,22,27.7
47929,1986,3,23,20.4
47930,1986,3,24,18.8
47931,1986,3,25,22.6
47932,1986,3,26,32.7
47933,1986,3,27,22.8
47934,1986,3,28,24.4
47935,1986,3,29,32.6
47936,1986,3,30,29.1
47937,1986,3,31,18.3
47938,1986,4,1,19.6
47939,1986,4,2,28.6
47940,1986,4,3,26.8
47941,1986,4,4,30.7
47942,1986,4,5,16.8
47943,1986,4,6,16.1
47944,1986,4,7,18.2
47945,1986,4,8,19.3
47946,1986,4,9,19.8
47947,1986,4,10,26.8
47948,1986,4,11,17.5
47949,1986,4,12,18.2
47950,1986,4,13,24.9
47951,1986,4,14,27.3
47952,1986,4,15,24.8
47953,1986,4,16,18
47954,1986,4,17,16.8
47955,1986,4,18,14.6
47956,1986,4,19,18.7
47957,1986,4,20,18.8
47958,1986,4,21,19.5
47959,1986,4,22,21.1
47960,1986,4,23,20
47961,1986,4,24,18.5
47962,1986,4,25,17
47963,1986,4,26,16.2
47964,1986,4,27,16.7
47965,1986,4,28,14.9
47966,1986,4,29,15.5
47967,1986,4,30,15.3
47968,1986,5,1,15.7
47969,1986,5,2,17.3
47970,1986,5,3,17.1
47971,1986,5,4,16.2
47972,1986,5,5,15.4
47973,1986,5,6,15
47974,1986,5,7,19
47975,1986,5,8,19.7
47976,1986,5,9,19.7
47977,1986,5,10,15.1
47978,1986,5,11,16.4
47979,1986,5,12,21.7
47980,1986,5,13,19.5
47981,1986,5,14,17.2
47982,1986,5,15,16.4
47983,1986,5,16,18
47984,1986,5,17,19.5
47985,1986,5,18,16.2
47986,1986,5,19,16
47987,1986,5,20,14.4
47988,1986,5,21,15.4
47989,1986,5,22,18.2
47990,1986,5,23,13.8
47991,1986,5,24,16.1
47992,1986,5,25,13.7
47993,1986,5,26,16.8
47994,1986,5,27,15.9
47995,1986,5,28,16.7
47996,1986,5,29,14.6
47997,1986,5,30,15.2
47998,1986,5,31,14
47999,1986,6,1,14.1
48000,1986,6,2,16
48001,1986,6,3,16.7
48002,1986,6,4,15.2
48003,1986,6,5,13.3
48004,1986,6,6,14
48005,1986,6,7,15.9
48006,1986,6,8,14.5
48007,1986,6,9,14.2
48008,1986,6,10,13
48009,1986,6,11,13.7
48010,1986,6,12,14.7
48011,1986,6,13,14.6
48012,1986,6,14,13.9
48013,1986,6,15,14.2
48014,1986,6,16,16.8
48015,1986,6,17,14.7
48016,1986,6,18,12.1
48017,1986,6,19,10.2
48018,1986,6,20,10.8
48019,1986,6,21,11.9
48020,1986,6,22,11.8
48021,1986,6,23,12
48022,1986,6,24,12.7
48023,1986,6,25,13.6
48024,1986,6,26,13
48025,1986,6,27,13.1
48026,1986,6,28,11.1
48027,1986,6,29,12.8
48028,1986,6,30,13.3
48029,1986,7,1,11.7
48030,1986,7,2,14.3
48031,1986,7,3,15.4
48032,1986,7,4,14.2
48033,1986,7,5,13
48034,1986,7,6,13.1
48035,1986,7,7,12.4
48036,1986,7,8,11.2
48037,1986,7,9,9.2
48038,1986,7,10,12.4
48039,1986,7,11,12.7
48040,1986,7,12,13.7
48041,1986,7,13,12.7
48042,1986,7,14,15
48043,1986,7,15,16.4
48044,1986,7,16,14
48045,1986,7,17,13.2
48046,1986,7,18,13.6
48047,1986,7,19,15.4
48048,1986,7,20,13.8
48049,1986,7,21,15
48050,1986,7,22,14.5
48051,1986,7,23,14.8
48052,1986,7,24,14
48053,1986,7,25,8.2
48054,1986,7,26,10
48055,1986,7,27,11.2
48056,1986,7,28,13.3
48057,1986,7,29,13.7
48058,1986,7,30,15
48059,1986,7,31,12.5
48060,1986,8,1,15.3
48061,1986,8,2,16.4
48062,1986,8,3,17.6
48063,1986,8,4,15
48064,1986,8,5,14.8
48065,1986,8,6,13.8
48066,1986,8,7,14.8
48067,1986,8,8,16.6
48068,1986,8,9,17.3
48069,1986,8,10,12.2
48070,1986,8,11,12.1
48071,1986,8,12,13.9
48072,1986,8,13,16.8
48073,1986,8,14,16.8
48074,1986,8,15,14.5
48075,1986,8,16,15.1
48076,1986,8,17,13.8
48077,1986,8,18,13
48078,1986,8,19,14.5
48079,1986,8,20,18
48080,1986,8,21,20.2
48081,1986,8,22,21
48082,1986,8,23,16.5
48083,1986,8,24,12.2
48084,1986,8,25,15
48085,1986,8,26,15.7
48086,1986,8,27,17.7
48087,1986,8,28,18.9
48088,1986,8,29,14.9
48089,1986,8,30,11.4
48090,1986,8,31,15.4
48091,1986,9,1,15.2
48092,1986,9,2,17.6
48093,1986,9,3,17.2
48094,1986,9,4,21.6
48095,1986,9,5,18.7
48096,1986,9,6,13.9
48097,1986,9,7,13.3
48098,1986,9,8,14.6
48099,1986,9,9,16.5
48100,1986,9,10,17.7
48101,1986,9,11,13.6
48102,1986,9,12,15.2
48103,1986,9,13,15.5
